Turbine ID,Temperature_Class_One_Week_Before,Average Pressure Score
2219.000000,"2. Cool ( 7c - 14c)",12.307692
2220.000000,"2. Cool ( 7c - 14c)",8.769231
2221.000000,"4. Hot  (20c and over)",18.692308
2222.000000,"3. (Warm 15c- 19c)",20.615385
2223.000000,"2. Cool ( 7c - 14c)",7.153846
2224.000000,"1. Cold (under 7c)",15.153846
2225.000000,"4. Hot  (20c and over)",18.692308
2226.000000,"1. Cold (under 7c)",14.846154
2227.000000,"1. Cold (under 7c)",22.538462
2228.000000,"2. Cool ( 7c - 14c)",17.153846
2229.000000,"1. Cold (under 7c)",11.384615
2230.000000,"2. Cool ( 7c - 14c)",8.000000
2231.000000,"2. Cool ( 7c - 14c)",13.230769
2232.000000,"2. Cool ( 7c - 14c)",13.230769
2233.000000,"1. Cold (under 7c)",26.307692
2234.000000,"1. Cold (under 7c)",26.307692
2235.000000,"3. (Warm 15c- 19c)",20.615385
2236.000000,"1. Cold (under 7c)",18.000000
2237.000000,"4. Hot  (20c and over)",18.692308
2238.000000,"2. Cool ( 7c - 14c)",20.923077
2239.000000,"2. Cool ( 7c - 14c)",7.153846
2240.000000,"1. Cold (under 7c)",26.307692
2241.000000,"2. Cool ( 7c - 14c)",17.230769
2242.000000,"3. (Warm 15c- 19c)",20.615385
2243.000000,"1. Cold (under 7c)",9.692308
2244.000000,"1. Cold (under 7c)",14.846154
2245.000000,"3. (Warm 15c- 19c)",15.923077
2246.000000,"4. Hot  (20c and over)",19.230769
2247.000000,"4. Hot  (20c and over)",12.538462
2248.000000,"4. Hot  (20c and over)",6.923077
2249.000000,"2. Cool ( 7c - 14c)",13.307692
2250.000000,"4. Hot  (20c and over)",15.230769
2251.000000,"2. Cool ( 7c - 14c)",20.923077
2252.000000,"2. Cool ( 7c - 14c)",12.307692
2253.000000,"2. Cool ( 7c - 14c)",15.692308
2254.000000,"3. (Warm 15c- 19c)",20.615385
2255.000000,"1. Cold (under 7c)",15.153846
2256.000000,"2. Cool ( 7c - 14c)",12.307692
2257.000000,"1. Cold (under 7c)",15.153846
2258.000000,"2. Cool ( 7c - 14c)",20.923077
2259.000000,"4. Hot  (20c and over)",6.923077
2260.000000,"1. Cold (under 7c)",26.307692
2261.000000,"1. Cold (under 7c)",26.307692
2262.000000,"3. (Warm 15c- 19c)",20.615385
2263.000000,"2. Cool ( 7c - 14c)",15.692308
2264.000000,"4. Hot  (20c and over)",15.230769
2265.000000,"1. Cold (under 7c)",19.846154
2266.000000,"4. Hot  (20c and over)",13.307692
2267.000000,"1. Cold (under 7c)",14.846154
2268.000000,"1. Cold (under 7c)",10.384615
2269.000000,"1. Cold (under 7c)",9.846154
2270.000000,"2. Cool ( 7c - 14c)",13.307692
2271.000000,"1. Cold (under 7c)",26.307692
2272.000000,"4. Hot  (20c and over)",15.230769
2273.000000,"2. Cool ( 7c - 14c)",12.307692
2274.000000,"1. Cold (under 7c)",15.153846
2275.000000,"4. Hot  (20c and over)",15.230769
2276.000000,"2. Cool ( 7c - 14c)",9.538462
2277.000000,"1. Cold (under 7c)",11.384615
2278.000000,"2. Cool ( 7c - 14c)",9.923077
2279.000000,"1. Cold (under 7c)",19.846154
2280.000000,"1. Cold (under 7c)",14.846154
2281.000000,"4. Hot  (20c and over)",16.384615
2282.000000,"1. Cold (under 7c)",19.846154
2283.000000,"4. Hot  (20c and over)",18.076923
2284.000000,"1. Cold (under 7c)",14.230769
2285.000000,"2. Cool ( 7c - 14c)",7.384615
2286.000000,"1. Cold (under 7c)",19.538462
2287.000000,"2. Cool ( 7c - 14c)",17.230769
2288.000000,"2. Cool ( 7c - 14c)",15.692308
2289.000000,"4. Hot  (20c and over)",6.923077
2290.000000,"4. Hot  (20c and over)",6.153846
2291.000000,"4. Hot  (20c and over)",18.692308
2292.000000,"1. Cold (under 7c)",19.153846
2293.000000,"4. Hot  (20c and over)",16.384615
2294.000000,"4. Hot  (20c and over)",12.538462
2295.000000,"4. Hot  (20c and over)",15.230769
2296.000000,"1. Cold (under 7c)",14.230769
2297.000000,"2. Cool ( 7c - 14c)",15.692308
2298.000000,"2. Cool ( 7c - 14c)",17.230769
2299.000000,"2. Cool ( 7c - 14c)",17.230769
2300.000000,"4. Hot  (20c and over)",19.230769
2301.000000,"1. Cold (under 7c)",10.769231
2302.000000,"2. Cool ( 7c - 14c)",12.846154
2303.000000,"1. Cold (under 7c)",22.538462
2304.000000,"1. Cold (under 7c)",19.846154
2305.000000,"4. Hot  (20c and over)",6.153846
2306.000000,"1. Cold (under 7c)",26.307692
2307.000000,"1. Cold (under 7c)",18.000000
2308.000000,"1. Cold (under 7c)",15.153846
2309.000000,"1. Cold (under 7c)",19.538462
2310.000000,"2. Cool ( 7c - 14c)",8.769231
2311.000000,"1. Cold (under 7c)",15.153846
2312.000000,"4. Hot  (20c and over)",12.923077
2313.000000,"4. Hot  (20c and over)",7.615385
2314.000000,"4. Hot  (20c and over)",13.307692
2315.000000,"1. Cold (under 7c)",22.538462
2316.000000,"4. Hot  (20c and over)",19.230769
2317.000000,"4. Hot  (20c and over)",16.384615
2318.000000,"4. Hot  (20c and over)",16.384615
2319.000000,"1. Cold (under 7c)",10.769231
2320.000000,"1. Cold (under 7c)",19.538462
2321.000000,"4. Hot  (20c and over)",15.230769
2322.000000,"2. Cool ( 7c - 14c)",9.538462
2323.000000,"2. Cool ( 7c - 14c)",15.692308
2324.000000,"2. Cool ( 7c - 14c)",17.230769
2325.000000,"1. Cold (under 7c)",9.846154
2326.000000,"2. Cool ( 7c - 14c)",15.692308
2327.000000,"1. Cold (under 7c)",15.153846
2328.000000,"4. Hot  (20c and over)",6.923077
2329.000000,"4. Hot  (20c and over)",12.538462
2330.000000,"1. Cold (under 7c)",9.692308
2331.000000,"1. Cold (under 7c)",19.846154
2332.000000,"4. Hot  (20c and over)",13.307692
2333.000000,"4. Hot  (20c and over)",19.230769
2334.000000,"1. Cold (under 7c)",19.538462
2335.000000,"4. Hot  (20c and over)",15.230769
2336.000000,"3. (Warm 15c- 19c)",20.615385
2337.000000,"4. Hot  (20c and over)",6.153846
2338.000000,"2. Cool ( 7c - 14c)",7.384615
2339.000000,"2. Cool ( 7c - 14c)",12.307692
2340.000000,"4. Hot  (20c and over)",18.692308
2341.000000,"2. Cool ( 7c - 14c)",8.769231
2342.000000,"1. Cold (under 7c)",9.846154
2343.000000,"2. Cool ( 7c - 14c)",12.307692
2344.000000,"1. Cold (under 7c)",18.000000
2345.000000,"4. Hot  (20c and over)",6.923077
2346.000000,"2. Cool ( 7c - 14c)",15.692308
2347.000000,"2. Cool ( 7c - 14c)",15.692308
2348.000000,"2. Cool ( 7c - 14c)",7.384615
2349.000000,"1. Cold (under 7c)",9.846154
2350.000000,"2. Cool ( 7c - 14c)",15.692308
2351.000000,"4. Hot  (20c and over)",6.923077
2352.000000,"4. Hot  (20c and over)",18.692308
2353.000000,"4. Hot  (20c and over)",6.153846
2354.000000,"4. Hot  (20c and over)",18.692308
2355.000000,"3. (Warm 15c- 19c)",20.615385
2356.000000,"3. (Warm 15c- 19c)",20.615385
2357.000000,"4. Hot  (20c and over)",6.153846
2358.000000,"2. Cool ( 7c - 14c)",9.538462
2359.000000,"1. Cold (under 7c)",15.153846
2360.000000,"4. Hot  (20c and over)",12.538462
2361.000000,"1. Cold (under 7c)",9.846154
2362.000000,"1. Cold (under 7c)",9.692308
2363.000000,"1. Cold (under 7c)",11.384615
2364.000000,"3. (Warm 15c- 19c)",15.923077
2365.000000,"2. Cool ( 7c - 14c)",7.384615
2366.000000,"4. Hot  (20c and over)",6.923077
2367.000000,"4. Hot  (20c and over)",15.230769
2368.000000,"2. Cool ( 7c - 14c)",17.230769
2369.000000,"2. Cool ( 7c - 14c)",17.230769
2370.000000,"4. Hot  (20c and over)",18.692308
2371.000000,"4. Hot  (20c and over)",15.230769
2372.000000,"1. Cold (under 7c)",15.153846
2373.000000,"4. Hot  (20c and over)",18.692308
2374.000000,"1. Cold (under 7c)",19.538462
2375.000000,"2. Cool ( 7c - 14c)",15.692308
2376.000000,"2. Cool ( 7c - 14c)",15.692308
2377.000000,"3. (Warm 15c- 19c)",20.615385
2378.000000,"1. Cold (under 7c)",19.538462
2379.000000,"4. Hot  (20c and over)",12.923077
2380.000000,"3. (Warm 15c- 19c)",20.615385
2381.000000,"3. (Warm 15c- 19c)",20.615385
2382.000000,"2. Cool ( 7c - 14c)",8.769231
2383.000000,"4. Hot  (20c and over)",18.692308
2384.000000,"1. Cold (under 7c)",18.000000
2385.000000,"4. Hot  (20c and over)",12.923077
2386.000000,"4. Hot  (20c and over)",18.692308
2387.000000,"1. Cold (under 7c)",14.230769
2388.000000,"1. Cold (under 7c)",18.000000
2389.000000,"2. Cool ( 7c - 14c)",12.307692
2390.000000,"2. Cool ( 7c - 14c)",13.230769
2391.000000,"1. Cold (under 7c)",22.538462
2392.000000,"1. Cold (under 7c)",14.846154
2393.000000,"4. Hot  (20c and over)",16.384615
2394.000000,"1. Cold (under 7c)",22.538462
2395.000000,"2. Cool ( 7c - 14c)",17.153846
2396.000000,"4. Hot  (20c and over)",12.923077
2397.000000,"1. Cold (under 7c)",9.692308
2398.000000,"1. Cold (under 7c)",19.846154
2399.000000,"2. Cool ( 7c - 14c)",9.923077
2400.000000,"4. Hot  (20c and over)",6.153846
2401.000000,"2. Cool ( 7c - 14c)",13.307692
2402.000000,"1. Cold (under 7c)",26.307692
2403.000000,"4. Hot  (20c and over)",18.692308
2404.000000,"2. Cool ( 7c - 14c)",13.307692
2405.000000,"1. Cold (under 7c)",9.846154
2406.000000,"2. Cool ( 7c - 14c)",13.307692
2407.000000,"1. Cold (under 7c)",9.846154
2408.000000,"2. Cool ( 7c - 14c)",9.538462
2409.000000,"1. Cold (under 7c)",19.538462
2410.000000,"4. Hot  (20c and over)",6.153846
2411.000000,"4. Hot  (20c and over)",6.923077
2412.000000,"1. Cold (under 7c)",26.307692
2413.000000,"1. Cold (under 7c)",15.153846
2414.000000,"4. Hot  (20c and over)",6.923077
2415.000000,"2. Cool ( 7c - 14c)",7.153846
2416.000000,"2. Cool ( 7c - 14c)",17.230769
2417.000000,"1. Cold (under 7c)",9.846154
2418.000000,"2. Cool ( 7c - 14c)",7.153846
2419.000000,"4. Hot  (20c and over)",18.692308
2420.000000,"1. Cold (under 7c)",9.846154
2421.000000,"4. Hot  (20c and over)",15.230769
2422.000000,"1. Cold (under 7c)",19.538462
2423.000000,"1. Cold (under 7c)",9.846154
2424.000000,"1. Cold (under 7c)",18.000000
2425.000000,"2. Cool ( 7c - 14c)",8.769231
2426.000000,"2. Cool ( 7c - 14c)",8.000000
2427.000000,"2. Cool ( 7c - 14c)",12.846154
2428.000000,"4. Hot  (20c and over)",7.615385
2429.000000,"1. Cold (under 7c)",9.692308
2430.000000,"1. Cold (under 7c)",26.846154
2431.000000,"4. Hot  (20c and over)",19.230769
2432.000000,"4. Hot  (20c and over)",19.230769
2433.000000,"4. Hot  (20c and over)",12.923077
2434.000000,"1. Cold (under 7c)",11.384615
2435.000000,"4. Hot  (20c and over)",16.384615
2436.000000,"2. Cool ( 7c - 14c)",7.153846
2437.000000,"4. Hot  (20c and over)",6.153846
2438.000000,"1. Cold (under 7c)",18.000000
2439.000000,"2. Cool ( 7c - 14c)",15.692308
2440.000000,"2. Cool ( 7c - 14c)",13.307692
2441.000000,"4. Hot  (20c and over)",6.153846
2442.000000,"1. Cold (under 7c)",9.846154
2443.000000,"1. Cold (under 7c)",19.538462
2444.000000,"4. Hot  (20c and over)",12.538462
2445.000000,"2. Cool ( 7c - 14c)",15.692308
2446.000000,"2. Cool ( 7c - 14c)",13.307692
2447.000000,"2. Cool ( 7c - 14c)",8.769231
2448.000000,"1. Cold (under 7c)",10.769231
2449.000000,"4. Hot  (20c and over)",18.076923
2450.000000,"1. Cold (under 7c)",19.846154
2451.000000,"1. Cold (under 7c)",19.846154
2452.000000,"4. Hot  (20c and over)",18.076923
2453.000000,"2. Cool ( 7c - 14c)",17.153846
2454.000000,"1. Cold (under 7c)",22.538462
2455.000000,"4. Hot  (20c and over)",13.307692
2456.000000,"1. Cold (under 7c)",22.538462
2457.000000,"2. Cool ( 7c - 14c)",8.000000
2458.000000,"1. Cold (under 7c)",19.846154
2459.000000,"4. Hot  (20c and over)",18.076923
2460.000000,"1. Cold (under 7c)",19.846154
2461.000000,"1. Cold (under 7c)",11.384615
2462.000000,"4. Hot  (20c and over)",19.230769
2463.000000,"4. Hot  (20c and over)",16.384615
2464.000000,"2. Cool ( 7c - 14c)",13.230769
2465.000000,"2. Cool ( 7c - 14c)",20.923077
2466.000000,"1. Cold (under 7c)",26.307692
2467.000000,"2. Cool ( 7c - 14c)",7.384615
2468.000000,"2. Cool ( 7c - 14c)",13.307692
2469.000000,"1. Cold (under 7c)",26.307692
2470.000000,"1. Cold (under 7c)",9.846154
2471.000000,"2. Cool ( 7c - 14c)",15.692308
2472.000000,"2. Cool ( 7c - 14c)",7.153846
2473.000000,"4. Hot  (20c and over)",6.153846
2474.000000,"1. Cold (under 7c)",19.153846
2475.000000,"4. Hot  (20c and over)",13.307692
2476.000000,"4. Hot  (20c and over)",16.384615
2477.000000,"1. Cold (under 7c)",9.692308
2478.000000,"1. Cold (under 7c)",19.153846
2479.000000,"4. Hot  (20c and over)",12.923077
2480.000000,"2. Cool ( 7c - 14c)",12.846154
2481.000000,"4. Hot  (20c and over)",13.307692
2482.000000,"1. Cold (under 7c)",26.846154
2483.000000,"1. Cold (under 7c)",22.538462
2484.000000,"4. Hot  (20c and over)",13.307692
2485.000000,"4. Hot  (20c and over)",8.692308
2486.000000,"4. Hot  (20c and over)",13.307692
2487.000000,"2. Cool ( 7c - 14c)",17.153846
2488.000000,"4. Hot  (20c and over)",19.230769
2489.000000,"1. Cold (under 7c)",19.153846
2490.000000,"4. Hot  (20c and over)",19.230769
2491.000000,"4. Hot  (20c and over)",7.538462
2492.000000,"4. Hot  (20c and over)",7.538462
2493.000000,"2. Cool ( 7c - 14c)",7.692308
2494.000000,"1. Cold (under 7c)",8.230769
2495.000000,"4. Hot  (20c and over)",12.923077
2496.000000,"4. Hot  (20c and over)",7.538462
2497.000000,"2. Cool ( 7c - 14c)",14.538462
2498.000000,"4. Hot  (20c and over)",13.769231
2499.000000,"1. Cold (under 7c)",14.846154
2500.000000,"1. Cold (under 7c)",19.923077
2501.000000,"2. Cool ( 7c - 14c)",12.230769
2502.000000,"2. Cool ( 7c - 14c)",9.307692
2503.000000,"1. Cold (under 7c)",8.230769
2504.000000,"2. Cool ( 7c - 14c)",10.538462
2505.000000,"1. Cold (under 7c)",8.230769
2506.000000,"2. Cool ( 7c - 14c)",12.230769
2507.000000,"2. Cool ( 7c - 14c)",7.307692
2508.000000,"2. Cool ( 7c - 14c)",10.538462
2509.000000,"1. Cold (under 7c)",12.615385
2510.000000,"4. Hot  (20c and over)",12.923077
2511.000000,"4. Hot  (20c and over)",7.384615
2512.000000,"2. Cool ( 7c - 14c)",16.692308
2513.000000,"4. Hot  (20c and over)",17.153846
2514.000000,"2. Cool ( 7c - 14c)",13.153846
2515.000000,"2. Cool ( 7c - 14c)",10.923077
2516.000000,"2. Cool ( 7c - 14c)",13.153846
2517.000000,"1. Cold (under 7c)",13.692308
2518.000000,"4. Hot  (20c and over)",12.923077
2519.000000,"4. Hot  (20c and over)",17.153846
2520.000000,"2. Cool ( 7c - 14c)",10.923077
2521.000000,"1. Cold (under 7c)",14.384615
2522.000000,"1. Cold (under 7c)",8.769231
2523.000000,"4. Hot  (20c and over)",12.923077
2524.000000,"2. Cool ( 7c - 14c)",9.923077
2525.000000,"2. Cool ( 7c - 14c)",9.923077
2526.000000,"4. Hot  (20c and over)",13.538462
2527.000000,"1. Cold (under 7c)",10.153846
2528.000000,"2. Cool ( 7c - 14c)",9.769231
2529.000000,"1. Cold (under 7c)",20.076923
2530.000000,"2. Cool ( 7c - 14c)",8.538462
2531.000000,"4. Hot  (20c and over)",12.923077
2532.000000,"4. Hot  (20c and over)",7.538462
2533.000000,"2. Cool ( 7c - 14c)",15.461538
2534.000000,"1. Cold (under 7c)",19.923077
2535.000000,"1. Cold (under 7c)",16.230769
2536.000000,"1. Cold (under 7c)",14.846154
2537.000000,"2. Cool ( 7c - 14c)",14.538462
2538.000000,"4. Hot  (20c and over)",5.615385
2539.000000,"1. Cold (under 7c)",19.923077
2540.000000,"2. Cool ( 7c - 14c)",14.538462
2541.000000,"1. Cold (under 7c)",11.000000
2542.000000,"1. Cold (under 7c)",14.846154
2543.000000,"2. Cool ( 7c - 14c)",14.538462
2544.000000,"4. Hot  (20c and over)",5.615385
2545.000000,"2. Cool ( 7c - 14c)",15.461538
2546.000000,"4. Hot  (20c and over)",14.538462
2547.000000,"4. Hot  (20c and over)",7.538462
2548.000000,"2. Cool ( 7c - 14c)",15.461538
2549.000000,"1. Cold (under 7c)",11.000000
2550.000000,"2. Cool ( 7c - 14c)",15.461538
2551.000000,"1. Cold (under 7c)",19.923077
2552.000000,"1. Cold (under 7c)",16.230769
2553.000000,"1. Cold (under 7c)",19.461538
2554.000000,"2. Cool ( 7c - 14c)",10.923077
2555.000000,"2. Cool ( 7c - 14c)",13.153846
2556.000000,"1. Cold (under 7c)",27.461538
2557.000000,"1. Cold (under 7c)",24.538462
2558.000000,"4. Hot  (20c and over)",12.923077
2559.000000,"2. Cool ( 7c - 14c)",9.923077
2560.000000,"4. Hot  (20c and over)",17.153846
2561.000000,"2. Cool ( 7c - 14c)",17.230769
2562.000000,"1. Cold (under 7c)",8.769231
2563.000000,"2. Cool ( 7c - 14c)",10.923077
2564.000000,"4. Hot  (20c and over)",12.923077
2565.000000,"2. Cool ( 7c - 14c)",9.923077
2566.000000,"1. Cold (under 7c)",19.461538
2567.000000,"3. (Warm 15c- 19c)",17.846154
2568.000000,"1. Cold (under 7c)",14.384615
2569.000000,"4. Hot  (20c and over)",7.384615
2570.000000,"2. Cool ( 7c - 14c)",16.692308
2571.000000,"4. Hot  (20c and over)",7.384615
2572.000000,"1. Cold (under 7c)",10.153846
2573.000000,"4. Hot  (20c and over)",7.384615
2574.000000,"2. Cool ( 7c - 14c)",9.769231
2575.000000,"2. Cool ( 7c - 14c)",20.769231
2576.000000,"1. Cold (under 7c)",36.307692
2577.000000,"1. Cold (under 7c)",12.615385
2578.000000,"2. Cool ( 7c - 14c)",8.538462
2579.000000,"1. Cold (under 7c)",14.846154
2580.000000,"2. Cool ( 7c - 14c)",10.538462
2581.000000,"2. Cool ( 7c - 14c)",8.538462
2582.000000,"2. Cool ( 7c - 14c)",8.538462
2583.000000,"2. Cool ( 7c - 14c)",10.538462
2584.000000,"1. Cold (under 7c)",16.230769
2585.000000,"1. Cold (under 7c)",19.923077
2586.000000,"2. Cool ( 7c - 14c)",16.076923
2587.000000,"2. Cool ( 7c - 14c)",10.923077
2588.000000,"1. Cold (under 7c)",20.076923
2589.000000,"2. Cool ( 7c - 14c)",17.230769
2590.000000,"4. Hot  (20c and over)",13.538462
2591.000000,"2. Cool ( 7c - 14c)",17.230769
2592.000000,"1. Cold (under 7c)",19.461538
2593.000000,"1. Cold (under 7c)",14.384615
2594.000000,"2. Cool ( 7c - 14c)",13.153846
2595.000000,"4. Hot  (20c and over)",12.923077
2596.000000,"1. Cold (under 7c)",20.076923
2597.000000,"4. Hot  (20c and over)",18.076923
2598.000000,"2. Cool ( 7c - 14c)",16.076923
2599.000000,"2. Cool ( 7c - 14c)",10.923077
2600.000000,"1. Cold (under 7c)",22.384615
2601.000000,"2. Cool ( 7c - 14c)",15.461538
2602.000000,"1. Cold (under 7c)",14.384615
2603.000000,"2. Cool ( 7c - 14c)",16.692308
2604.000000,"1. Cold (under 7c)",8.769231
2605.000000,"2. Cool ( 7c - 14c)",16.076923
2606.000000,"4. Hot  (20c and over)",9.692308
2607.000000,"2. Cool ( 7c - 14c)",13.153846
2608.000000,"1. Cold (under 7c)",24.538462
2609.000000,"2. Cool ( 7c - 14c)",7.307692
2610.000000,"3. (Warm 15c- 19c)",14.230769
2611.000000,"1. Cold (under 7c)",12.615385
2612.000000,"3. (Warm 15c- 19c)",14.230769
2613.000000,"1. Cold (under 7c)",12.615385
2614.000000,"2. Cool ( 7c - 14c)",13.153846
2615.000000,"1. Cold (under 7c)",8.230769
2616.000000,"2. Cool ( 7c - 14c)",14.538462
2617.000000,"2. Cool ( 7c - 14c)",9.307692
2618.000000,"2. Cool ( 7c - 14c)",14.538462
2619.000000,"4. Hot  (20c and over)",12.923077
2620.000000,"1. Cold (under 7c)",12.615385
2621.000000,"2. Cool ( 7c - 14c)",14.538462
2622.000000,"3. (Warm 15c- 19c)",14.230769
2623.000000,"2. Cool ( 7c - 14c)",14.538462
2624.000000,"2. Cool ( 7c - 14c)",7.307692
2625.000000,"2. Cool ( 7c - 14c)",9.307692
2626.000000,"3. (Warm 15c- 19c)",14.230769
2627.000000,"1. Cold (under 7c)",14.384615
2628.000000,"2. Cool ( 7c - 14c)",12.230769
2629.000000,"3. (Warm 15c- 19c)",14.230769
2630.000000,"4. Hot  (20c and over)",7.538462
2631.000000,"4. Hot  (20c and over)",10.538462
2632.000000,"2. Cool ( 7c - 14c)",14.538462
2633.000000,"1. Cold (under 7c)",12.615385
2634.000000,"2. Cool ( 7c - 14c)",14.538462
2635.000000,"4. Hot  (20c and over)",7.538462
2636.000000,"1. Cold (under 7c)",14.384615
2637.000000,"4. Hot  (20c and over)",7.384615
2638.000000,"2. Cool ( 7c - 14c)",9.307692
2639.000000,"1. Cold (under 7c)",14.846154
2640.000000,"2. Cool ( 7c - 14c)",10.538462
2641.000000,"2. Cool ( 7c - 14c)",12.230769
2642.000000,"1. Cold (under 7c)",11.000000
2643.000000,"4. Hot  (20c and over)",7.538462
2644.000000,"2. Cool ( 7c - 14c)",9.307692
2645.000000,"4. Hot  (20c and over)",14.538462
2646.000000,"4. Hot  (20c and over)",14.538462
2647.000000,"2. Cool ( 7c - 14c)",15.461538
2648.000000,"4. Hot  (20c and over)",17.153846
2649.000000,"1. Cold (under 7c)",10.153846
2650.000000,"1. Cold (under 7c)",24.538462
2651.000000,"4. Hot  (20c and over)",9.692308
2652.000000,"1. Cold (under 7c)",10.846154
2653.000000,"4. Hot  (20c and over)",13.769231
2654.000000,"2. Cool ( 7c - 14c)",7.692308
2655.000000,"1. Cold (under 7c)",14.846154
2656.000000,"3. (Warm 15c- 19c)",14.230769
2657.000000,"2. Cool ( 7c - 14c)",12.230769
2658.000000,"1. Cold (under 7c)",22.384615
2659.000000,"1. Cold (under 7c)",14.384615
2660.000000,"2. Cool ( 7c - 14c)",10.923077
2661.000000,"4. Hot  (20c and over)",9.692308
2662.000000,"4. Hot  (20c and over)",9.692308
2663.000000,"1. Cold (under 7c)",20.076923
2664.000000,"3. (Warm 15c- 19c)",23.846154
2665.000000,"2. Cool ( 7c - 14c)",20.769231
2666.000000,"4. Hot  (20c and over)",5.615385
2667.000000,"1. Cold (under 7c)",14.846154
2668.000000,"4. Hot  (20c and over)",12.923077
2669.000000,"1. Cold (under 7c)",24.538462
2670.000000,"4. Hot  (20c and over)",9.692308
2671.000000,"1. Cold (under 7c)",13.692308
2672.000000,"1. Cold (under 7c)",10.846154
2673.000000,"1. Cold (under 7c)",26.615385
2674.000000,"2. Cool ( 7c - 14c)",9.307692
2675.000000,"4. Hot  (20c and over)",5.615385
2676.000000,"1. Cold (under 7c)",16.230769
2677.000000,"2. Cool ( 7c - 14c)",14.538462
2678.000000,"2. Cool ( 7c - 14c)",17.230769
2679.000000,"1. Cold (under 7c)",27.461538
2680.000000,"3. (Warm 15c- 19c)",17.846154
2681.000000,"4. Hot  (20c and over)",18.076923
2682.000000,"1. Cold (under 7c)",11.000000
2683.000000,"2. Cool ( 7c - 14c)",15.461538
2684.000000,"4. Hot  (20c and over)",5.615385
2685.000000,"4. Hot  (20c and over)",13.538462
2686.000000,"2. Cool ( 7c - 14c)",16.076923
2687.000000,"4. Hot  (20c and over)",18.076923
2688.000000,"1. Cold (under 7c)",26.615385
2689.000000,"1. Cold (under 7c)",16.076923
2690.000000,"1. Cold (under 7c)",28.461538
2691.000000,"1. Cold (under 7c)",16.076923
2692.000000,"1. Cold (under 7c)",14.846154
2693.000000,"4. Hot  (20c and over)",7.538462
2694.000000,"1. Cold (under 7c)",22.384615
2695.000000,"4. Hot  (20c and over)",9.692308
2696.000000,"2. Cool ( 7c - 14c)",9.769231
2697.000000,"1. Cold (under 7c)",24.538462
2698.000000,"4. Hot  (20c and over)",12.923077
2699.000000,"4. Hot  (20c and over)",9.692308
2700.000000,"1. Cold (under 7c)",16.230769
2701.000000,"2. Cool ( 7c - 14c)",7.692308
2702.000000,"4. Hot  (20c and over)",12.923077
2703.000000,"1. Cold (under 7c)",12.615385
2704.000000,"2. Cool ( 7c - 14c)",14.538462
2705.000000,"1. Cold (under 7c)",19.923077
2706.000000,"2. Cool ( 7c - 14c)",7.692308
2707.000000,"1. Cold (under 7c)",24.538462
2708.000000,"1. Cold (under 7c)",24.538462
2709.000000,"2. Cool ( 7c - 14c)",9.923077
2710.000000,"1. Cold (under 7c)",16.230769
2711.000000,"2. Cool ( 7c - 14c)",9.307692
2712.000000,"4. Hot  (20c and over)",7.384615
2713.000000,"4. Hot  (20c and over)",12.923077
2714.000000,"4. Hot  (20c and over)",14.538462
2715.000000,"4. Hot  (20c and over)",10.538462
2716.000000,"2. Cool ( 7c - 14c)",9.307692
2717.000000,"1. Cold (under 7c)",14.384615
2718.000000,"1. Cold (under 7c)",8.769231
2719.000000,"1. Cold (under 7c)",10.153846
2720.000000,"4. Hot  (20c and over)",12.000000
2721.000000,"1. Cold (under 7c)",11.000000
2722.000000,"2. Cool ( 7c - 14c)",14.538462
2723.000000,"2. Cool ( 7c - 14c)",8.538462
2724.000000,"4. Hot  (20c and over)",18.076923
2725.000000,"2. Cool ( 7c - 14c)",16.076923
2726.000000,"1. Cold (under 7c)",14.384615
2727.000000,"2. Cool ( 7c - 14c)",17.230769
2728.000000,"1. Cold (under 7c)",13.692308
2729.000000,"1. Cold (under 7c)",8.769231
2730.000000,"1. Cold (under 7c)",10.153846
2731.000000,"4. Hot  (20c and over)",17.153846
2732.000000,"1. Cold (under 7c)",20.076923
2733.000000,"1. Cold (under 7c)",14.384615
2734.000000,"4. Hot  (20c and over)",12.923077
2735.000000,"1. Cold (under 7c)",19.461538
2736.000000,"1. Cold (under 7c)",10.615385
2737.000000,"3. (Warm 15c- 19c)",14.230769
2738.000000,"2. Cool ( 7c - 14c)",14.538462
2739.000000,"2. Cool ( 7c - 14c)",7.307692
2740.000000,"2. Cool ( 7c - 14c)",7.307692
2741.000000,"1. Cold (under 7c)",14.384615
2742.000000,"1. Cold (under 7c)",19.461538
2743.000000,"4. Hot  (20c and over)",7.384615
2744.000000,"2. Cool ( 7c - 14c)",9.769231
2745.000000,"4. Hot  (20c and over)",17.153846
2746.000000,"3. (Warm 15c- 19c)",17.846154
2747.000000,"2. Cool ( 7c - 14c)",10.923077
2748.000000,"1. Cold (under 7c)",14.384615
2749.000000,"4. Hot  (20c and over)",18.076923
2750.000000,"2. Cool ( 7c - 14c)",17.230769
2751.000000,"1. Cold (under 7c)",10.153846
2752.000000,"4. Hot  (20c and over)",14.307692
2753.000000,"1. Cold (under 7c)",36.307692
2754.000000,"2. Cool ( 7c - 14c)",10.923077
2755.000000,"2. Cool ( 7c - 14c)",16.076923
2756.000000,"1. Cold (under 7c)",11.615385
2757.000000,"1. Cold (under 7c)",16.307692
2758.000000,"2. Cool ( 7c - 14c)",9.307692
2759.000000,"2. Cool ( 7c - 14c)",8.538462
2760.000000,"1. Cold (under 7c)",10.846154
2761.000000,"1. Cold (under 7c)",19.923077
